distance,angle_deg,nearest_defender_distance,shot_first_time,shot_one_on_one,shot_body_part_Left Foot,shot_body_part_Other,shot_body_part_Right Foot,shot_type_Free Kick,shot_type_Open Play,shot_type_Penalty
18.43908891458577,22.529398002936855,0.8544003745317561,0,0,False,False,True,False,True,False
17.867568385205637,15.201548096312594,1.3928388277184094,0,0,False,False,True,False,True,False
26.071440313108898,14.593038599274347,1.140175425099133,0,0,False,False,True,False,True,False
14.44506836259351,15.10453021094984,3.8275318418009276,1,0,False,False,True,False,True,False
28.49034924320865,14.271504858512184,2.473863375370594,0,0,False,False,True,False,True,False
15.033628969746465,29.578898312733756,1.1401754250991443,1,0,True,False,False,False,True,False
13.641847382227962,30.048662170584933,1.0999999999999943,0,0,True,False,False,False,True,False
11.900420160649796,37.15634507564839,2.1236747530532876,0,0,False,False,True,False,False,True
11.717081547894084,34.7047324240532,1.486606874731856,1,0,True,False,False,False,True,False
22.70352395554487,12.026188680458567,1.7464249196572912,0,0,True,False,False,False,True,False
22.772790781983662,14.630154911772827,1.3152946437966022,1,0,True,False,False,False,True,False
20.902870616257474,16.614414409386868,2.267156809750929,0,0,False,False,True,False,True,False
16.401219466856723,26.546931070309217,3.75765884561118,1,0,True,False,False,False,True,False
22.871160880025307,18.73643688081695,1.1401754250991443,0,0,True,False,False,False,True,False
4.545327270945403,80.55095145778884,1.414213562373101,0,0,True,False,False,False,True,False
12.054044964243333,16.21425099766731,3.640054944640257,0,1,False,False,False,False,True,False
24.446063077722755,17.627066047516372,2.0396078054371136,0,0,False,False,True,False,True,False
22.772790781983655,19.785150107247016,1.8248287590894625,0,0,False,False,True,False,True,False
22.786180022109892,19.682309900668805,1.3892443989449808,0,0,False,False,True,False,True,False
15.088074761214562,25.46649742518791,0.8062257748298571,0,0,True,False,False,False,True,False
22.033610689126736,20.378763936891417,5.008991914547275,1,0,False,False,True,False,True,False
26.120490041344933,16.582095131884042,3.478505426185213,0,0,False,False,True,False,True,False
21.358838919754046,21.07064710703927,4.7539457296018925,1,0,False,False,True,False,True,False
17.917868176767016,25.146827303535915,0.8246211251235439,0,0,False,False,True,False,True,False
17.90027932742951,23.947119654286592,1.8681541692269514,0,0,False,False,True,False,True,False
24.827605603440702,13.486854271300942,4.47213595499958,1,0,True,False,False,False,True,False
12.041594578792292,36.19602941020535,4.701063709417263,0,1,False,False,False,False,True,False
16.48059464946578,17.378909432558967,1.5231546211727873,1,0,False,False,True,False,True,False
7.992496481075233,35.05942696688701,0.9055385138137396,1,0,True,False,False,False,True,False
33.91577803913688,13.408431027159876,5.755866572463266,0,0,False,False,True,False,True,False
12.358397954427586,35.741300720681885,1.3601470508735412,0,0,False,False,False,False,True,False
13.612494260788507,30.968733148018018,1.9416487838947651,0,0,False,False,True,False,True,False
27.951565251341467,15.927793298788414,4.657252408878008,1,0,True,False,False,False,True,False
29.464045886469833,14.879008751542386,3.2140317359976422,0,0,False,False,True,False,True,False
13.88524396616783,25.20112364547507,4.080441152620631,1,0,True,False,False,False,True,False
7.1028163428318996,58.7625984797821,1.4212670403551797,0,0,False,False,False,False,True,False
26.185874054535592,15.934095627019895,8.222530024268686,0,0,False,False,True,True,False,False
10.999999999999995,26.695863231782717,1.3038404810405264,1,0,False,False,True,False,True,False
19.525624189766635,22.594798742386175,1.5231546211727873,0,0,False,False,True,False,True,False
26.63174797117155,13.309599491295852,1.4035668847618257,0,0,False,False,True,False,True,False
31.485393438863042,13.068432007549212,1.4422205101855965,1,0,True,False,False,False,True,False
12.70039369468522,22.974537937661054,3.4828149534536035,0,0,True,False,False,False,True,False
30.08205445111753,14.288777617976077,3.3241540277189263,0,0,True,False,False,False,True,False
16.688319268278637,24.132379594580815,2.8442925306655753,0,0,False,False,False,False,True,False
32.588494902342454,13.958758246158318,9.000555538409838,1,0,False,False,True,False,True,False
19.103141102970476,18.625378017827913,1.4317821063276333,0,0,False,False,True,False,True,False
31.47586376892618,13.299086551090936,4.019950248448357,0,0,False,False,True,False,True,False
22.515772249692,19.2238973309011,2.640075756488823,1,0,False,False,True,False,True,False
17.810109488714552,15.158498593105582,1.36014705087355,0,0,False,False,True,False,True,False
26.294486114012578,16.120029833278274,10.651291001564088,0,0,False,False,True,True,False,False
